"id"	"author"	"title"	"subtitle"	"year"	"translator"	"publisher"	"published_location"	"edition"	"comment"	"Alter Link im Kommentar?"	"Online-Ausgabe"	"Kommentar JH"																																																																																	
"3297"	"Unbekannt"	"Die drey Throne Gottes, nemlich der Gnaden-Thron, der Gerichts-Thron, der Herrlichkeit-Thron : In dreyen Predigten fürgestellet ; Erstlich zwar durch einen Lehrer der reformierten Kirchen, in frantzösischer Sprach gehalten und in Truck gegeben"	"an jetzo aber durch einen der Augspurgischen Confession Zugethanen ins Teutsche umbgesetzt ..."	"1655"	"Unbekannt"	"Weh"	"Augsburg"																																																																																						
"3296"	"Unbekannt"	"Warhaffter Bericht aus Piemont, von deme, was daselbsten ... 1655 ... in den Verfolgungen und greulichem Blutbat, in den Reformierten Kirchen ist vorgangen, nebenst Wiederlegung der Verleumbdungen ..."	"Aus dem Frantzösischen und Jtaliänischen ... übergesetzet nach dem Original gedruckt zu Ville"	"1655"	"Unbekannt"																																																																																								
"3295"	"Unbekannt"	"Von der dramatischen Dichtkunst"	"an meinen Freund Herrn Grimm"	"1760"	"Unbekannt"	"Voß"	"Berlin"	"weitere Ausgabe (ebd. 1781) + Mikrofilm-Ausg. (1996)"	"enthalten in Diderots: Der Hausvater: Ein Schauspiel in fünf Aufzügen"																																																																																				
"3294"	"Unbekannt"	"Abhandlung von der Erziehung der Kinder und besonders der Prinzen"	"worinn die Wichtigkeit der ersten sieben Jahre des Lebens gezeigt wird. Aus dem Französischen"	"1758"	"Unbekannt"	"Rüdiger"	"Berlin, Leipzig"																																																																																						
"3292"	"Unbekannt"	"Himmlisches Leben auf Erden: Bestehend in immerwährenden Übungen sich in der Gegenwart Gottes zu erhalten"	"Anfangs in frantzösischer Sprach beschrieben von Courbon, anjetzo aber Zu mehrerem Geistlichen Nutzen Von einem Religiosen des Uhralten Löbl. Gotts-Hauß Mererau ... ins Teutsche übersetzet"	"1729"	"Unbekannt"	"Wohler"	"Konstanz"		"nach Bibliographie von Fromm [6101] erschien die Übersetzung erst 1757 und in Ulm"																																																																																				
"3291"	"Unbekannt"	"Anmuthige und sehr nutzliche Gespräch, zwischen dem leydenden Heyland, und einer nach der christlichen Vollkommenheit strebenden Seel"	"oder: Betrachtungen über das bittere Leyden und Sterben Jesu Christi, auf jeden Tag deß Monats; in frantz. Sprach anno 1720, beschrieben durch Monsieur Courbon. Nun aber ... in d. teutsche übers."	"1726"	"Unbekannt"	"Wohler"	"Ulm"	"weitere Ausgabe (ebd. 1736) + Mikrofiche-Ausg. d. Ausg. v. 1726 (Wildberg: Belser Wiss. Dienst, 1999)"	"nach Bibliographie von Fromm [6100] Übersetzung erst 1755 u. d. T.: Betrachtungen über das Leiden Jesu, auf jeden Tag des Monats"																																																																																				
"3290"	"Unbekannt"	"Herrn Peter Costens, Ehemaligen Dieners des Wortes Gottes bey der französischen Gemeinde in Leipzig, Predigten"	"Darinnen die dogmatischen und sittlichen Wahrheiten der Religion in einem systematischen Zusammenhange vorgetragen werden"	"1755 - 1756"	"Schulz, Johann Traugott; Koellner, Christian Gottlob"	"Dyk"	"Leipzig"		"Verlag nach Bbiliographie von Fromm [5955]"																																																																																				
"3289"	"Unbekannt"	"Anfangsgründe der Geometrie"	"Aus dem Französischen übersetzt von F. J. Bierling"	"1753"	"Bierling, Friedrich Immanuel"	"Herold"	"Hamburg"	"weitere Ausgaben (ebd. 1773, 1790; u.a.)"																																																																																					
"3288"	"Unbekannt"	"Anfangsgründe der Algebra"	"Aus dem Franz. übers. von C. Mylius"	"1752"	"Mylius, Christlob"	"Nicolai"	"Berlin"	"weitere Ausgaben (ebd. 1778; Berlin, Leipzig: 1797)"																																																																																					
"3287"	"Unbekannt"	"Die Wahrheit der christlichen Religion aus dem gegenwärtigen Zustande des jüdischen Volks in drey Predigten erwiesen"	"denen noch zwo andere beygefügt sind, davon die eine von dem Zeit-Punkte der Ankunft des Messias und die andere von seinem Geburts-Orte handelt"	"1758"	"Petzold, Samuel G."	"Pietsch"	"Breslau"		"Übersetzer nach Bibliographie von Fromm [5080]"																																																																																				
"3286"	"Unbekannt"	"Allgemeine Geschichte und Beschreibung von Neu-Frankreich"	"worinnen alles dajenige enthalten ist, was die Entdeckungen und Eroberungen der Franzosen in dem nordlichen America betrifft"	"1756"	"Unbekannt"	"Arkestee & Merkus"	"Leipzig"																																																																																						
"3285"	"Unbekannt"	"Die Begebenheiten Des Grafen von Vordack, Generals unter den Kaiserlichen Völkern, worinnen man alle dasjenige findet, was sich in gantz Europa während der letzten Kriegsbewegungen ... begeben"	"Wie auch Leben des Kaysere: Herrn Generals Baron B*** aus d. Franz. übers."	"1758"	"Unbekannt"		"Frankfurt, Leipzig"		"Vordac(k) ist Anagramm v. Cavord oder vielm. André Cavard"																																																																																				
"3284"	"Unbekannt"	"Die Betrachtung Sein-Selbst"	"In einer neuen Uebersetzung, aus dem Französischen des Herrn Marquis Caraccioli"	"1759"	"Unbekannt"	"Andreä"	"Frankfurt"	"weitere Ausgabe (ebd. 1760)"																																																																																					
"3283"	"Unbekannt"	"Des Hochwürdigen Prälaten und Herrn Augustini Calmet Abbt des Gottshaußes Senonn in Lotharingen Ordinis St. Benedicti, Biblische Historie, oder Geschicht-Beschreibung des Alten und Neuen Testaments: Worinnen besonders die Geschichte der Jüden, von Anfang der Welt, bis zur Zerstöhrung der Stadt Jerusalem, und deren darauf erfolgten gänzlichen Zerstreuung, abgehandelt wird"	"Sammt beygefügten Chronologischen Tabellen. Auf Verlangen des Hochwürdigen Authoris selbst, in das Deutsche übersetzt, durch einen Priester des Gottshaußes Gengenbach, Straßburger Bistums"	"1759"	"Unbekannt"	"Rieger"	"Augsburg"																																																																																						
"3282"	"Unbekannt"	"Biblisches Wörterbuch: Worinnen, was zur Geschichte, Critik, Chronologie, Geographie und zum buchstäblichen Verstande der Heiligen Schrift gehöret, abgehandelt wird"	"aus dem Franz. übers., mit versch. Anm. begleitet, und unter der Aufsicht, auch mit der Vorr. Christian Gottlieb Jöchers ... hrsg. von Hieronymus George Glöckner"	"1751- 1754"	"Glöckner, Hieronymus Georg"	"Siegert"	"Liegnitz"																																																																																						
"3281"	"Unbekannt"	"Spiegel hoher fürstlicher Personen, darinnen dreyer fürtrefflichen ... Potentaten und tapfferer Kriegshelden, benambtlich Alexandri Magni, Cai Julii Caesaris, Scipionis Africani Leben und ritterliche Thaten ..."		"1603"	"Unbekannt"	"Albrecht"	"Lübeck"																																																																																						
"3280"	"Unbekannt"	"Von dem Willen und der Freyheit des Menschen"		"1757"	"Unbekannt"	"Langenheim"	"Leipzig"		"in: Reinhard, Adolph Friedrich von: Adolph Friedrich Reinhards Vergleichung des Lehrgebäudes des Herrn Pope von der Vollkommenheit der Welt mit dem System des Herrn von Leibnitz: nebst einer Untersuchung der Lehre von der besten Welt; Nebst einer Abhandlung des Hrn. Bürlamaquai, Von dem Willen und der Freyheit des Menschen"																																																																																				
"3279"	"Unbekannt"	"Sendschreiben eines Engelländischen vom Adel, welches er an seiner guten Freund und Landsleuth einen abgehen lassen ; Auß welchem zusehen alle Umbstende der Pragischen Niderlag, im Jahr 1620. den 8. Novembr. und wannenhero dieselbe ursprünglich verursacht worden"	"Auß dem Frantz. verteutscht"	"1621"	"Unbekannt"																																																																																								
"3278"	"Unbekannt"	"Weeg der Wahrheit Zu dem Vollkommenen Geistlichen Dann auch Zu dem ewigen Leben/ : Gezeigt Durch auserlesene Betrachtungen, Welche gezogen Aus denen Exercitiis Des H. Ignatii de Loyola / Wie selbige In Frantzösischer Sprach beschrieben Von R. P. Juliano Haynev, Aus der Gesellschaft Jesu, Um dienlich zu seyn Den Geist zu erneuren. In gegenwärtige Ordnung verfasset Von Einem anderen Priester Gemeldter Gesellschaft"		"1735"	"Unbekannt"																																																																																								
"3277"	"Unbekannt"	"Heiliges Jahr oder Geist- und lehrreiche Betrachtungen über das gantze Leben und Leyden Jesu Christi : nach denen 4 Jahrs-Zeiten eingerichtet ..."		"1760"	"Unbekannt"	"Rieger"	"Augsburg"																																																																																						
"3276"	"Unbekannt"	"Predigen vor die Fasten"	"aus dem Französischen ins Teutsche übersetzt von Joseph Leidenfeld"	"1752 - 1755"	"Leidenfeld, Joseph"	"Bader"	"Regensburg, Wien"																																																																																						
"3275"	"Unbekannt"	"Die Art, in witzigen Schriften wohl zu denken"	"aus dem Französischen des P. Bouhours übersetzt"	"1747"	"Unbekannt"	"Richter"	"Altenburg"	"weitere Ausgabe (ebd. 1759)"																																																																																					
"3274"	"Unbekannt"	"Leben Montaignes"		"1753 - 1754"	"Tietz, Johann Daniel"	"Lankisch"	"Leipzig"		"in: Michaels Herrn von Montagne Versuche: nebst des Verfassers Leben"																																																																																				
"3273"	"Unbekannt"	"Christlicher Politicus, Oder Politisches Bedencken/ über die fürnemsten Lebens-Handlungen/ Deß Weiland Durchlauchtigen Cardinals und Hertzogs von Richelieu"	"Auß dem Frantz. übergesetzet"	"1655"	"Unbekannt"	"Bergen"	"Dresden"		"Französische Zwischenübersetzung:
Le Politique très-chrestien ou Discours politiques sur les actions principales de la vie de feu Monsr. Cardinal de Richelieu [Armand Jean DuPlessis Cardinal Duc de Richelieu] Übers.: François de Grenaille"																																																																																				
"3272"	"Unbekannt"	"Reisen nach Peru, Acadien und Egypten, worin die Merkwuerdigkeiten der Natur und Kunst in diesen Laendern, nebst den Sitten und Gewohnheiten der Einwohner beschrieben werden"	"aus dem Franzoesischen übersetzt. Mit Kupfertafeln und Landkarten"	"1751"	"Unbekannt"	"Vandenhoek"	"Göttingen"																																																																																						
"3271"	"Unbekannt"	"Historie des Dreyssigjährigen Krieges und des darauf erfolgten Westphälischen Friedens"	"Mit Anmerkungen und einer Vorr. begleitet von Friedrich Eberhard Rambach"	"1758 - 1760"	"Rambach, Friedrich Eberhard"	"Gebauer"	"Halle"																																																																																						
"3270"	"Unbekannt"	"Des Herrn Bions, Königlichen Französischen Ingenieurs, Abhandlung Von der Welt-Beschreibung Und dem Gebrauch derer Himmels- und Erd-Kugeln, auch Sphären Nach denen verschiedenen Welt-Verfassungen"	"Alles zufolge denen Nachrichten und Anmerkungen ... Nach der 4ten verbesserten Herausgabe, ins Teutsche übersetzet, Und mit Anmerckungen und Zusätzen ... ingleichen mit Kupfern vermehret von D. Christian Philipp Berger"	"1736"	"Berger, Christian Philipp"	"Meyer"	"Lemgo"																																																																																						
"3269"	"Unbekannt"	"Die Geschichten des außerwehlten Volcks-Gottes, aus göttlicher Schrifft allein zusammen getragen"	"Durch Georg Weimer ... in das Hoch-Teutsche übersetzet. Anjetzo ... hrsg. durch Anton Weimer"	"1753"	"Weimer, Georg"	"Chevalier"	"Lutzemburg"																																																																																						
"3268"	"Unbekannt"	"Einige weitere Briefe des Herrn Marschalls Herzogs von Belleisle an den Herrn Marschall von Contades"	"mit Auszügen verschiedener von dem Marschall von Contades an den Marschall Herzog von Belleisle"	"1758"	"Unbekannt"																																																																																								
"3267"	"Unbekannt"	"Schreiben des Herrn Marschall Herzogs von Belle-Isle an den Herrn Marschall von Contades"	"Nebst der Antwort eines Unbekannten an den Herrn Marschall Herzog von Belle-Isle"	"1759"	"Unbekannt"																																																																																								
"3266"	"Unbekannt"	"Einleitung in die Schönen Wissenschaften"	"Nach dem Französischen des Herrn Batteux, mit Zusätzen vermehret von C. W. Ramler"	"1756 - 1758"	"Ramler, Karl Wilhelm"	"Weidemann"	"Leipzig"	"weitere Ausgaben (ebd. 1762-1763; Wien: Trattner, 1770; Leipzig: Weidmann & Reich, 1769; ebd. 1774) + Mikrofiche-Ausg. d. Ausg. v. 1756-58 (München [u.a.]: Saur, 1999)"																																																																																					
"3265"	"Unbekannt"	"Seelen-eifrige Fasten-Predigen / Von Reverendissimo Domino Panthaleone Dolera Generali Quondam Clericorum Regularium Ministrorum Infirmorum"	"Mit großen Eifer in Italienischer Sprach vorgetragen. Nunmehro aber wegen dessen Geist-vollen Lehren allen Predigern und Seelsorgern, so auch das Jahr hindurch gar dienlich seyn werden, zur beßten Beyhilf in das Deutsche übersetzet worden Von P. Wunibaldo Reichenberger, Ord. S. Bened. Professo Priflingensi"	"1768"	"Reichenberger, Wunibald"	"Johann Jacob Mauracher"	"Augsburg"																																																																																						
"3264"	"Unbekannt"	"Supplicatio der Soldaten An Ihren Obristen, Wegen ausstehenden Solds"	"Aus dem Wälschen ; Holzschnitt ; Gedruckt in diesem Jahr"		"Unbekannt"																																																																																								
